-20.2623 -32.2753 0
-19.4623 -32.2753 0.5
-19.4623 -31.2753 0.5
-20.2623 -31.2753 0
#

-20.2623 -32.2753 0
-19.4623 -32.2753 -0.5
-19.4623 -31.2753 -0.5
-20.2623 -31.2753 0
#

-20.2623 -32.2753 0
-21.0623 -32.2753 -0.5
-21.0623 -31.2753 -0.5
-20.2623 -31.2753 0
#

-20.2623 -32.2753 0
-21.0623 -32.2753 0.5
-21.0623 -31.2753 0.5
-20.2623 -31.2753 0
#

-20.2623 -32.2753 0
-19.4623 -32.2753 0.5
-19.4623 -31.2753 0.5
-20.2623 -31.2753 0
#

